"X1","X2","bigram"
"downloading","success","downloading success"
"success","apples","success apples"
"apples","itunes","apples itunes"
"itunes","napster","itunes napster"
"napster","net","napster net"
"net","music","net music"
"music","download","music download"
"download","services","download services"
"services","phones","services phones"
"phones","smarter","phones smarter"
"smarter","powerful","smarter powerful"
"powerful","demands","powerful demands"
"demands","watch","demands watch"
"watch","tv","watch tv"
"tv","move","tv move"
"move","services","move services"
"services","tivo","services tivo"
"tivo","people","tivo people"
"people","transfer","people transfer"
"transfer","prerecorded","transfer prerecorded"
"prerecorded","tv","prerecorded tv"
"tv","content","tv content"
"content","phones","content phones"
"phones","gartner","phones gartner"
"gartner","report","gartner report"
"report","mobile","report mobile"
"mobile","tv","mobile tv"
"tv","broadcasting","tv broadcasting"
"broadcasting","europe","broadcasting europe"
"europe","suggests","europe suggests"
"suggests","direct","suggests direct"
"direct","broadcasting","direct broadcasting"
"broadcasting","wait","broadcasting wait"
"wait","tvlike","wait tvlike"
"tvlike","services","tvlike services"
"services","clips","services clips"
"clips","downloaded","clips downloaded"
"downloaded","offered","downloaded offered"
"offered","european","offered european"
"european","operators","european operators"
"operators","italys","operators italys"
"italys","tim","italys tim"
"tim","mobile","tim mobile"
"mobile","tv","mobile tv"
"tv","overcome","tv overcome"
"overcome","barriers","overcome barriers"
"barriers","widely","barriers widely"
"widely","report","widely report"
"report","standards","report standards"
"standards","tv","standards tv"
"tv","signals","tv signals"
"signals","mobiles","signals mobiles"
"mobiles","globally","mobiles globally"
"globally","europe","globally europe"
"europe","trials","europe trials"
"trials","berlin","trials berlin"
"berlin","helsinki","berlin helsinki"
"helsinki","terrestrial","helsinki terrestrial"
"terrestrial","tv","terrestrial tv"
"tv","masts","tv masts"
"masts","broadcast","masts broadcast"
"broadcast","compressed","broadcast compressed"
"compressed","signals","compressed signals"
"signals","handsets","signals handsets"
"handsets","extra","handsets extra"
"extra","receivers","extra receivers"
"receivers","service","receivers service"
"service","norwegian","service norwegian"
"norwegian","broadcasting","norwegian broadcasting"
"broadcasting","corporation","broadcasting corporation"
"corporation","people","corporation people"
"people","watch","people watch"
"watch","tv","watch tv"
"tv","programmes","tv programmes"
"programmes","mobiles","programmes mobiles"
"mobiles","hours","mobiles hours"
"hours","day","hours day"
"day","service","day service"
"service","gp","service gp"
"gp","technology","gp technology"
"technology","standards","technology standards"
"standards","mobile","standards mobile"
"mobile","tv","mobile tv"
"tv","european","tv european"
"european","telecommunications","european telecommunications"
"telecommunications","institute","telecommunications institute"
"institute","etsi","institute etsi"
"etsi","formally","etsi formally"
"formally","adopted","formally adopted"
"adopted","digital","adopted digital"
"digital","video","digital video"
"video","broadcasting","video broadcasting"
"broadcasting","handheld","broadcasting handheld"
"handheld","dvbh","handheld dvbh"
"dvbh","mobile","dvbh mobile"
"mobile","tv","mobile tv"
"tv","broadcasting","tv broadcasting"
"broadcasting","standard","broadcasting standard"
"standard","europe","standard europe"
"europe","operators","europe operators"
"operators","standard","operators standard"
"standard","bring","standard bring"
"bring","realtime","bring realtime"
"realtime","broadcasts","realtime broadcasts"
"broadcasts","mobiles","broadcasts mobiles"
"mobiles","overcome","mobiles overcome"
"overcome","barriers","overcome barriers"
"barriers","cost","barriers cost"
"cost","infrastructure","cost infrastructure"
"infrastructure","set","infrastructure set"
"set","services","set services"
"services","addressed","services addressed"
"addressed","handsets","addressed handsets"
"handsets","dvbh","handsets dvbh"
"dvbh","standard","dvbh standard"
"standard","tv","standard tv"
"tv","services","tv services"
"services","live","services live"
"live","expectations","live expectations"
"expectations","digital","expectations digital"
"digital","tv","digital tv"
"tv","generation","tv generation"
"generation","expects","generation expects"
"expects","quality","expects quality"
"quality","images","quality images"
"images","low","images low"
"low","prices","low prices"
"prices","analysts","prices analysts"
"analysts","people","analysts people"
"people","watching","people watching"
"watching","tv","watching tv"
"tv","screens","tv screens"
"screens","gartner","screens gartner"
"gartner","digital","gartner digital"
"digital","video","digital video"
"video","recorders","video recorders"
"recorders","europes","recorders europes"
"europes","sky","europes sky"
"sky","box","sky box"
"box","videoondemand","box videoondemand"
"videoondemand","services","videoondemand services"
"services","people","services people"
"people","control","people control"
"control","tv","control tv"
"tv","watch","tv watch"
"watch","result","watch result"
"result","people","result people"
"people","broadcasting","people broadcasting"
"broadcasting","straight","broadcasting straight"
"straight","mobiles","straight mobiles"
"mobiles","taking","mobiles taking"
"taking","control","taking control"
"control","powerful","control powerful"
"powerful","smartphones","powerful smartphones"
"smartphones","xda","smartphones xda"
"xda","ii","xda ii"
"ii","nokia","ii nokia"
"nokia","sonyericsson","nokia sonyericsson"
"sonyericsson","orange","sonyericsson orange"
"orange","offering","orange offering"
"offering","web","offering web"
"web","access","web access"
"access","text","access text"
"text","multimedia","text multimedia"
"multimedia","messaging","multimedia messaging"
"messaging","email","messaging email"
"email","calendar","email calendar"
"calendar","gaming","calendar gaming"
"gaming","increasingly","gaming increasingly"
"increasingly","common","increasingly common"
"common","report","common report"
"report","analysts","report analysts"
"analysts","instatmdr","analysts instatmdr"
"instatmdr","predicted","instatmdr predicted"
"predicted","smartphone","predicted smartphone"
"smartphone","shipments","smartphone shipments"
"shipments","grow","shipments grow"
"grow","smartphones","grow smartphones"
"smartphones","million","smartphones million"
"million","million","million million"
"million","handsets","million handsets"
"handsets","shipped","handsets shipped"
"shipped","globally","shipped globally"
"globally","blind","globally blind"
"blind","student","blind student"
"student","hears","student hears"
"hears","colour","hears colour"
"colour","blind","colour blind"
"blind","student","blind student"
"student","developed","student developed"
"developed","software","developed software"
"software","colours","software colours"
"colours","musical","colours musical"
"musical","notes","musical notes"
"notes","read","notes read"
"read","weather","read weather"
"weather","maps","weather maps"
"maps","victor","maps victor"
"victor","wong","victor wong"
"wong","graduate","wong graduate"
"graduate","student","graduate student"
"student","hong","student hong"
"hong","kong","hong kong"
"kong","studying","kong studying"
"studying","cornell","studying cornell"
"cornell","university","cornell university"
"university","york","university york"
"york","read","york read"
"read","coloured","read coloured"
"coloured","maps","coloured maps"
"maps","upper","maps upper"
